Trait	nSNP	overall_p	mscomp	File_ID	First_Author	Year	Reference	Trait_ID_2.0	Trait_long	Trait_class	N0	N1	N	Chip	Population	Collection	sig_overall
ST19_OPEN_WOUND_SHOUL_UPPER_ARM_FinnGen_FinnGenR5_1	561	0.14913966048167	PC6 (2e-02)	ST19_OPEN_WOUND_SHOUL_UPPER_ARM_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_OPEN_WOUND_SHOUL_UPPER_ARM	Open wound of shoulder and upper arm (FinnGen)	OTH	202866	231	203097	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST19_OPEN_WOUND_THORAX_FinnGen_FinnGenR5_1	561	0.785351798637019	PC11 (1e-01)	ST19_OPEN_WOUND_THORAX_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_OPEN_WOUND_THORAX	Open wound of thorax (FinnGen)	OTH	211861	222	212083	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST19_OPEN_WOUND_WRIST_HAND_FinnGen_FinnGenR5_1	561	0.719025550328756	PC13 (1e-01)	ST19_OPEN_WOUND_WRIST_HAND_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_OPEN_WOUND_WRIST_HAND	Open wound of wrist and hand (FinnGen)	OTH	199036	7006	206042	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST19_OTHER_COMPLICATIO_SURGI_MEDICAL_CARE_NOT_ELSEW_CLASSIFIED_FinnGen_FinnGenR5_1	561	0.530504226867314	PC13 (2e-02)	ST19_OTHER_COMPLICATIO_SURGI_MEDICAL_CARE_NOT_ELSEW_CLASSIFIED_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_OTHER_COMPLICATIO_SURGI_MEDICAL_CARE_NOT_ELSEW_CLASSIFIED	Other complications of surgical and medical care, not elsewhere classified (FinnGen)	OTH	199271	1093	200364	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST19_OTHER_INJURI_UPPER_LIMB_LEVEL_UNSPE_FinnGen_FinnGenR5_1	561	0.566597110861236	PC2 (4e-02)	ST19_OTHER_INJURI_UPPER_LIMB_LEVEL_UNSPE_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_OTHER_INJURI_UPPER_LIMB_LEVEL_UNSPE	Other injuries of upper limb, level unspecified (FinnGen)	OTH	217755	103	217858	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST19_OTHER_SPECIFE_INJURI_HIP_THIGH1_FinnGen_FinnGenR5_1	561	0.912170113604813	PC5 (1e-01)	ST19_OTHER_SPECIFE_INJURI_HIP_THIGH1_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_OTHER_SPECIFE_INJURI_HIP_THIGH1	Other and specified injuries of hip and thigh (FinnGen)	OTH	211460	227	211687	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST19_OTHER_UNSPE_EFFEC_EXTER_CAUSES_FinnGen_FinnGenR5_1	561	0.00227622061288295	PC13 (1e-03)	ST19_OTHER_UNSPE_EFFEC_EXTER_CAUSES_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_OTHER_UNSPE_EFFEC_EXTER_CAUSES	Other and unspecified effects of external causes (FinnGen)	OTH	214469	4323	218792	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST19_OTHER_UNSPE_INJURI_ABDOMEN_LOWER_BACK_PELVIS_FinnGen_FinnGenR5_1	561	0.967435778931073	PC4 (2e-01)	ST19_OTHER_UNSPE_INJURI_ABDOMEN_LOWER_BACK_PELVIS_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_OTHER_UNSPE_INJURI_ABDOMEN_LOWER_BACK_PELVIS	Other and unspecified injuries of abdomen, lower back and pelvis (FinnGen)	OTH	212839	160	212999	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST19_OTHER_UNSPE_INJURI_ANKLE_FOOT_FinnGen_FinnGenR5_1	561	0.0885935502371091	PC3 (2e-02)	ST19_OTHER_UNSPE_INJURI_ANKLE_FOOT_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_OTHER_UNSPE_INJURI_ANKLE_FOOT	Other and unspecified injuries of ankle and foot (FinnGen)	OTH	206804	485	207289	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST19_OTHER_UNSPE_INJURI_HEAD_FinnGen_FinnGenR5_1	561	0.860820210439202	PC6 (8e-02)	ST19_OTHER_UNSPE_INJURI_HEAD_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_OTHER_UNSPE_INJURI_HEAD	Other and unspecified injuries of head (FinnGen)	OTH	196254	489	196743	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST19_OTHER_UNSPE_INJURI_LOWER_LEG_FinnGen_FinnGenR5_1	561	0.0313338730975481	PC6 (1e-02)	ST19_OTHER_UNSPE_INJURI_LOWER_LEG_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_OTHER_UNSPE_INJURI_LOWER_LEG	Other and unspecified injuries of lower leg (FinnGen)	OTH	191178	849	192027	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST19_OTHER_UNSPE_INJURI_NECK_FinnGen_FinnGenR5_1	561	0.954333318200879	PC2 (2e-01)	ST19_OTHER_UNSPE_INJURI_NECK_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_OTHER_UNSPE_INJURI_NECK	Other and unspecified injuries of neck (FinnGen)	OTH	215476	96	215572	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST19_OTHER_UNSPE_INJURI_SHOUL_UPPER_ARM_FinnGen_FinnGenR5_1	561	0.957922719526896	PC6 (2e-01)	ST19_OTHER_UNSPE_INJURI_SHOUL_UPPER_ARM_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_OTHER_UNSPE_INJURI_SHOUL_UPPER_ARM	Other and unspecified injuries of shoulder and upper arm (FinnGen)	OTH	202866	284	203150	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST19_OTHER_UNSPE_INJURI_THORAX_FinnGen_FinnGenR5_1	561	0.588096674997701	PC9 (1e-01)	ST19_OTHER_UNSPE_INJURI_THORAX_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_OTHER_UNSPE_INJURI_THORAX	Other and unspecified injuries of thorax (FinnGen)	OTH	211861	195	212056	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST19_OTHER_UNSPE_INJURI_WRIST_HAND_FinnGen_FinnGenR5_1	561	0.710247300440966	PC6 (8e-02)	ST19_OTHER_UNSPE_INJURI_WRIST_HAND_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_OTHER_UNSPE_INJURI_WRIST_HAND	Other and unspecified injuries of wrist and hand (FinnGen)	OTH	199036	416	199452	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST19_POISO_DRUGS_MEDICAM_BIOLO_SUBST_FinnGen_FinnGenR5_1	561	0.32347545945175	PC6 (5e-02)	ST19_POISO_DRUGS_MEDICAM_BIOLO_SUBST_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_POISO_DRUGS_MEDICAM_BIOLO_SUBST	Poisoning by drugs, medicaments and biological substances (FinnGen)	OTH	213568	5224	218792	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST19_POISO_MEDICI_ADVERSE_FinnGen_FinnGenR5_1	561	0.937182695519346	PC9 (2e-01)	ST19_POISO_MEDICI_ADVERSE_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_POISO_MEDICI_ADVERSE	Poisoning by medicine, drug-induced (FinnGen)	OTH	217287	1505	218792	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST19_POISO_MEDICI_FinnGen_FinnGenR5_1	561	0.387970533015358	PC6 (9e-02)	ST19_POISO_MEDICI_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_POISO_MEDICI	Poisoning by medicine (FinnGen)	OTH	213568	4668	218236	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST19_POISO_NARCOT_PSYCHOD_HALLUCINOG_FinnGen_FinnGenR5_1	561	0.603968589688842	PC1 (9e-02)	ST19_POISO_NARCOT_PSYCHOD_HALLUCINOG_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_POISO_NARCOT_PSYCHOD_HALLUCINOG	Poisoning by narcotics and psychodysleptics [hallucinogens] (FinnGen)	OTH	213568	270	213838	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST19_POST_TRAU_WOUND_INFECTION_NOT_ELSEW_CLASSIFIED_FinnGen_FinnGenR5_1	561	0.39700789777707	PC10 (6e-02)	ST19_POST_TRAU_WOUND_INFECTION_NOT_ELSEW_CLASSIFIED_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_POST_TRAU_WOUND_INFECTION_NOT_ELSEW_CLASSIFIED	Post-traumatic wound infection, not elsewhere classified (FinnGen)	OTH	218275	271	218546	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST19_SEQUEL_INJURI_HEAD_FinnGen_FinnGenR5_1	561	0.915689761339924	PC9 (2e-01)	ST19_SEQUEL_INJURI_HEAD_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_SEQUEL_INJURI_HEAD	Sequelae of injuries of head (FinnGen)	OTH	214859	713	215572	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST19_SEQUEL_INJURI_LOWER_LIMB_FinnGen_FinnGenR5_1	561	0.705428467469545	PC8 (1e-01)	ST19_SEQUEL_INJURI_LOWER_LIMB_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_SEQUEL_INJURI_LOWER_LIMB	Sequelae of injuries of lower limb (FinnGen)	OTH	214859	1468	216327	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST19_SEQUEL_INJURI_NECK_TRUNK_FinnGen_FinnGenR5_1	561	0.224336000953194	PC3 (5e-02)	ST19_SEQUEL_INJURI_NECK_TRUNK_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_SEQUEL_INJURI_NECK_TRUNK	Sequelae of injuries of neck and trunk (FinnGen)	OTH	214859	363	215222	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST19_SEQUEL_INJURI_POISO_OTHER_CONSE_EXTER_CAUSES_FinnGen_FinnGenR5_1	561	0.767207366126057	PC8 (1e-01)	ST19_SEQUEL_INJURI_POISO_OTHER_CONSE_EXTER_CAUSES_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_SEQUEL_INJURI_POISO_OTHER_CONSE_EXTER_CAUSES	Sequelae of injuries, of poisoning and of other consequences of external causes (FinnGen)	OTH	214859	3933	218792	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST19_SEQUEL_INJURI_UPPER_LIMB_FinnGen_FinnGenR5_1	561	0.773214712756363	PC6 (2e-01)	ST19_SEQUEL_INJURI_UPPER_LIMB_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_SEQUEL_INJURI_UPPER_LIMB	Sequelae of injuries of upper limb (FinnGen)	OTH	214859	1431	216290	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST19_SUPERF_FROST_FinnGen_FinnGenR5_1	561	0.282900938569479	PC12 (8e-02)	ST19_SUPERF_FROST_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_SUPERF_FROST	Superficial frostbite (FinnGen)	OTH	218631	98	218729	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST19_SUPERF_INJURI_INVOLVI_MULTIPLE_BODY_REGIONS_FinnGen_FinnGenR5_1	561	0.615595061565229	PC12 (8e-02)	ST19_SUPERF_INJURI_INVOLVI_MULTIPLE_BODY_REGIONS_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_SUPERF_INJURI_INVOLVI_MULTIPLE_BODY_REGIONS	Superficial injuries involving multiple body regions (FinnGen)	OTH	218350	303	218653	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST19_SUPERF_INJURY_ABDOMEN_LOWER_BACK_PELVIS_FinnGen_FinnGenR5_1	561	0.55547445504763	PC13 (2e-02)	ST19_SUPERF_INJURY_ABDOMEN_LOWER_BACK_PELVIS_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_SUPERF_INJURY_ABDOMEN_LOWER_BACK_PELVIS	Superficial injury of abdomen, lower back and pelvis (FinnGen)	OTH	212839	1957	214796	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST19_SUPERF_INJURY_ANKLE_FOOT_FinnGen_FinnGenR5_1	561	0.922818196354867	PC13 (2e-01)	ST19_SUPERF_INJURY_ANKLE_FOOT_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_SUPERF_INJURY_ANKLE_FOOT	Superficial injury of ankle and foot (FinnGen)	OTH	206804	1453	208257	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST19_SUPERF_INJURY_FOREA_FinnGen_FinnGenR5_1	561	0.212470216383719	PC5 (7e-03)	ST19_SUPERF_INJURY_FOREA_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_SUPERF_INJURY_FOREA	Superficial injury of forearm (FinnGen)	OTH	205768	1212	206980	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST19_SUPERF_INJURY_HEAD_FinnGen_FinnGenR5_1	561	0.661888950479924	PC4 (1e-01)	ST19_SUPERF_INJURY_HEAD_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_SUPERF_INJURY_HEAD	Superficial injury of head (FinnGen)	OTH	196254	2875	199129	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST19_SUPERF_INJURY_HIP_THIGH_FinnGen_FinnGenR5_1	561	0.408545776265585	PC12 (1e-01)	ST19_SUPERF_INJURY_HIP_THIGH_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_SUPERF_INJURY_HIP_THIGH	Superficial injury of hip and thigh (FinnGen)	OTH	211460	1801	213261	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST19_SUPERF_INJURY_LOWER_LEG_FinnGen_FinnGenR5_1	561	0.0527587960828412	PC3 (7e-04)	ST19_SUPERF_INJURY_LOWER_LEG_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_SUPERF_INJURY_LOWER_LEG	Superficial injury of lower leg (FinnGen)	OTH	191178	3270	194448	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST19_SUPERF_INJURY_NECK_FinnGen_FinnGenR5_1	561	0.230719350879448	PC12 (1e-02)	ST19_SUPERF_INJURY_NECK_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_SUPERF_INJURY_NECK	Superficial injury of neck (FinnGen)	OTH	215476	253	215729	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST19_SUPERF_INJURY_SHOUL_UPPER_ARM_FinnGen_FinnGenR5_1	561	0.415285266353747	PC7 (1e-01)	ST19_SUPERF_INJURY_SHOUL_UPPER_ARM_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_SUPERF_INJURY_SHOUL_UPPER_ARM	Superficial injury of shoulder and upper arm (FinnGen)	OTH	202866	1386	204252	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST19_SUPERF_INJURY_THORAX_FinnGen_FinnGenR5_1	561	0.716615254678049	PC12 (1e-01)	ST19_SUPERF_INJURY_THORAX_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_SUPERF_INJURY_THORAX	Superficial injury of thorax (FinnGen)	OTH	211861	2039	213900	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST19_SUPERF_INJURY_WRIST_HAND_FinnGen_FinnGenR5_1	561	0.556986810676581	PC6 (4e-03)	ST19_SUPERF_INJURY_WRIST_HAND_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_SUPERF_INJURY_WRIST_HAND	Superficial injury of wrist and hand (FinnGen)	OTH	199036	2542	201578	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST19_TOXIC_EFFECT_ALCOHOL_FinnGen_FinnGenR5_1	561	0.913529851159663	PC8 (8e-02)	ST19_TOXIC_EFFECT_ALCOHOL_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_TOXIC_EFFECT_ALCOHOL	Toxic effect of alcohol (FinnGen)	OTH	216892	385	217277	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST19_TOXIC_EFFECT_CARBON_MONOX_FinnGen_FinnGenR5_1	561	0.600899867283146	PC11 (2e-02)	ST19_TOXIC_EFFECT_CARBON_MONOX_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_TOXIC_EFFECT_CARBON_MONOX	Toxic effect of carbon monoxide (FinnGen)	OTH	216892	231	217123	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST19_TOXIC_EFFECT_CONTACT_W_VENOMO_ANIMALS_FinnGen_FinnGenR5_1	561	0.590347053535797	PC4 (2e-02)	ST19_TOXIC_EFFECT_CONTACT_W_VENOMO_ANIMALS_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_TOXIC_EFFECT_CONTACT_W_VENOMO_ANIMALS	Toxic effect of contact with venomous animals (FinnGen)	OTH	216892	511	217403	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST19_TOXIC_EFFECT_ETHAN_FinnGen_FinnGenR5_1	561	0.765152726010997	PC7 (1e-01)	ST19_TOXIC_EFFECT_ETHAN_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_TOXIC_EFFECT_ETHAN	Toxic effect of ethanol (FinnGen)	OTH	218070	722	218792	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST19_TOXIC_EFFECT_OTHER_GASES_FUMES_VAPOU_FinnGen_FinnGenR5_1	561	0.839021936822113	PC13 (2e-01)	ST19_TOXIC_EFFECT_OTHER_GASES_FUMES_VAPOU_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_TOXIC_EFFECT_OTHER_GASES_FUMES_VAPOU	Toxic effect of other gases, fumes and vapours (FinnGen)	OTH	216892	90	216982	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST19_TOXIC_EFFECT_OTHER_UNSPE_SUBST_FinnGen_FinnGenR5_1	561	0.455927107281813	PC6 (7e-02)	ST19_TOXIC_EFFECT_OTHER_UNSPE_SUBST_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_TOXIC_EFFECT_OTHER_UNSPE_SUBST	Toxic effect of other and unspecified substances (FinnGen)	OTH	216892	194	217086	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST19_TOXIC_EFFEC_SUBST_CHIEF_NONME_SOURCE_FinnGen_FinnGenR5_1	561	0.260525919033596	PC5 (2e-02)	ST19_TOXIC_EFFEC_SUBST_CHIEF_NONME_SOURCE_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_TOXIC_EFFEC_SUBST_CHIEF_NONME_SOURCE	Toxic effects of substances chiefly nonmedicinal as to source (FinnGen)	OTH	216892	1900	218792	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST19_TRAUMAT_AMPUT_WRIST_HAND_FinnGen_FinnGenR5_1	561	0.954964874443925	PC12 (3e-01)	ST19_TRAUMAT_AMPUT_WRIST_HAND_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_TRAUMAT_AMPUT_WRIST_HAND	Traumatic amputation of wrist and hand (FinnGen)	OTH	199036	612	199648	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST19_TRAUMAT_ISCHA_MUSCLE_FinnGen_FinnGenR5_1	561	0.17558520041909	PC5 (7e-02)	ST19_TRAUMAT_ISCHA_MUSCLE_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_TRAUMAT_ISCHA_MUSCLE	Traumatic ischaemia of muscle (FinnGen)	OTH	218275	198	218473	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST19_TRAUMAT_SUBAR_HAEMORRHAGE_FinnGen_FinnGenR5_1	561	0.620728247995203	PC9 (6e-02)	ST19_TRAUMAT_SUBAR_HAEMORRHAGE_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_TRAUMAT_SUBAR_HAEMORRHAGE	Traumatic subarachnoid haemorrhage (FinnGen)	OTH	136576	416	136992	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST19_TRAUMAT_SUBDU_HAEMORRHAGE_FinnGen_FinnGenR5_1	561	0.254840565256529	PC6 (6e-03)	ST19_TRAUMAT_SUBDU_HAEMORRHAGE_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	ST19_TRAUMAT_SUBDU_HAEMORRHAGE	Traumatic subdural haemorrhage (FinnGen)	OTH	136576	1682	138258	Illumina and Affymetrix	European (Finnish)	FinnGen	No
ST2_Folkersen_33067605_1	566	6.31752130722345e-13	PC7 (1e-10)	ST2_Folkersen_33067605_1-hg38.tsv.gz	Folkersen	2020	33067605	ST2	ST2 protein (ST2, IL1RL1) levels	BMK	21758	0	21758	Multiple (see paper)	European		Yes
STAMBP_Hoglund_31727947_1	566	0.673759494258776	PC1 (6e-02)	STAMBP_Hoglund_31727947_1-hg38.tsv.gz	Hoglund	2020	31727947	STAMBP	STAM-binding protein (STAMBP) levels	BMK	871	0	871	WGS, Illumina short read technology (X-ten)	European (Swedish)	Hoglund	No
STHR_Tian_28928442_1	565	0.0271998146780506	PC1 (1e-03)	STHR_Tian_28928442_1-hg38.tsv.gz	Tian	2017	28928442	STHR	Number of strep throat diagnoses	INF	22017	52487	74504		European		No
STILL_ADULT_FinnGen_FinnGenR5_1	561	2.67586867309196e-41	PC1 (4e-13)	STILL_ADULT_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	STILL_ADULT	Adult-onset Still disease (FinnGen)	IMD	198544	3403	201947	Illumina and Affymetrix	European (Finnish)	FinnGen	Yes
SUA_Nakatochi_30993211_1	504	0.0415987563594585	PC10 (2e-02)	SUA_Nakatochi_30993211_1-hg38.tsv.gz	Nakatochi	2019	30993211	SUA	Serum uric acid levels	BMK	121745	0	121745	Multiple (Meta-analysis)	East Asian (Japanese)		No
SULT1A1_Hoglund_31727947_1	566	0.300253921647589	PC8 (6e-02)	SULT1A1_Hoglund_31727947_1-hg38.tsv.gz	Hoglund	2020	31727947	SULT1A1	Sulfotransferase 1A1 (SULT1A1) levels	BMK	733	0	733	WGS, Illumina short read technology (X-ten)	European (Swedish)	Hoglund	No
SYSTSCLE_STRICT_FinnGen_FinnGenR5_1	561	0.135899698688727	PC3 (2e-02)	SYSTSCLE_STRICT_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	SYSTSCLE_STRICT	Systemic sclerosis,strict definition (FinnGen)	IMD	218499	107	218606	Illumina and Affymetrix	European (Finnish)	FinnGen	No
T1D_Chiou_34012112_1	566	0	PC3 (8e-150)	T1D_Chiou_34012112_1-hg38.tsv.gz	Chiou	2021	34012112	T1D	Type 1 Diabetes	IMD	501368	18942	520310	Multiple (Meta-analysis; Affymetrix, Illumina Infinium, Illumina Omni)	European		Yes
T1D_Cooper_doi101101120022_1	566	5.35459534998462e-280	PC3 (1e-73)	T1D_Cooper_doi101101120022_1-hg38.tsv.gz	Cooper	2017	doi101101120022	T1D	Type 1 Diabetes	IMD	8828	5913	14741	Multiple	European		Filtered
T1D_FinnGen_FinnGenR5_1	561	5.33184499482712e-69	PC1 (1e-18)	T1D_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	T1D	Type 1 Diabetes	IMD	182573	2685	185258	Illumina and Affymetrix	European (Finnish)	FinnGen	Yes
T1D_Inshaw_up_1	566	2.92283589965389e-285	PC3 (1e-74)	T1D_Inshaw_up_1-hg38.tsv.gz	Inshaw	2020	up	T1D	Type 1 Diabetes	IMD	8828	5913	14741	Multiple (Meta-analysis with imputation)	European		Yes
T1D_OnengutGumuscu_25751624_1	336	8.49966482686127e-292	PC4 (8e-86)	T1D_OnengutGumuscu_25751624_1-hg38.tsv.gz	OnengutGumuscu	2015	25751624	T1D	Type 1 Diabetes	IMD	6808	12835	19643	ImmunoChip	European (UK)		Filtered
T1D_STRICT1_FinnGen_FinnGenR5_1	561	1.9374030536657e-66	PC1 (4e-19)	T1D_STRICT1_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	T1D_STRICT1	Type 1 diabetes, strict definition, subgroup 1 (FinnGen)	IMD	180722	2312	183034	Illumina and Affymetrix	European (Finnish)	FinnGen	Yes
T1D_STRICT2_FinnGen_FinnGenR5_1	561	0.0351960343541181	PC7 (3e-02)	T1D_STRICT2_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	T1D_STRICT2	Type 1 diabetes, strict definition, subgroup 2 (FinnGen)	IMD	180722	97	180819	Illumina and Affymetrix	European (Finnish)	FinnGen	No
T1D_STRICT_FinnGen_FinnGenR5_1	561	1.035027905471e-69	PC1 (1e-18)	T1D_STRICT_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	T1D_STRICT	Type 1 diabetes, strict defin1tion (FinnGen)	IMD	182573	2542	185115	Illumina and Affymetrix	European (Finnish)	FinnGen	Yes
T1D_Sakaue_doi1011012020102320213652_1	534	0.512214135683193	PC5 (1e-02)	T1D_Sakaue_doi1011012020102320213652_1-hg38.tsv.gz	Sakaue	2021	doi1011012020102320213652	T1D	Type 1 Diabetes	IMD	132032	1219	133251	HumanOmniExpressExome BeadChip, Illumina HumanOmniExpress, HumanExome BeadChips	East Asian (Japanese)	BBJ	No
T1D_WIDE1_FinnGen_FinnGenR5_1	561	1.21537130632106e-102	PC1 (5e-34)	T1D_WIDE1_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	T1D_WIDE1	Type 1 diabetes, wide definition, subgroup 1 (FinnGen)	IMD	180722	4849	185571	Illumina and Affymetrix	European (Finnish)	FinnGen	Yes
T1D_WIDE2_FinnGen_FinnGenR5_1	561	0.0320373970451796	PC3 (9e-03)	T1D_WIDE2_FinnGen_FinnGenR5_1-hg38.tsv.gz	FinnGen	2020	FinnGenR5	T1D_WIDE2	Type 1 diabetes, wide definition, subgroup 2 (FinnGen)	IMD	180722	319	181041	Illumina and Affymetrix	European (Finnish)	FinnGen	No
