"File_ID"	"First_Author"	"Year"	"Reference"	"Trait_ID_2.0"	"Trait_long"	"Trait_class"	"N0"	"N1"	"N"	"URL"	"Chip"	"Population"	"Collection"	"Retrieval_date"	"Public"	"Notes"	"Trait"
"M13_POLYARTHRITIS_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_POLYARTHRITIS"	"Polyarthritis, unspecified (FinnGen)"	"OTH"	202617	792	203409	"***REMOVED***finngen_R7_M13_POLYARTHRITIS.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_POLYARTHRITIS_FinnGen_FinnGenR7_1"
"M13_POLYARTHROPATHIES_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_POLYARTHROPATHIES"	"Polyarthropathies (FinnGen)"	"OTH"	202617	24310	226927	"***REMOVED***finngen_R7_M13_POLYARTHROPATHIES.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_POLYARTHROPATHIES_FinnGen_FinnGenR7_1"
"M13_POLYMYALGIA_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_POLYMYALGIA"	"Polymyalgia rheumatica (FinnGen)"	"IMD"	300162	2535	302697	"***REMOVED***finngen_R7_M13_POLYMYALGIA.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_POLYMYALGIA_FinnGen_FinnGenR7_1"
"M13_POLYMYO_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_POLYMYO"	"Polymyositis (FinnGen)"	"IMD"	300162	178	300340	"***REMOVED***finngen_R7_M13_POLYMYO.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_POLYMYO_FinnGen_FinnGenR7_1"
"M13_POSTOPMUSCULOSKE_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_POSTOPMUSCULOSKE"	"Postprocedural musculoskeletal disorders, not elsewhere classified (FinnGen)"	"OTH"	306147	1278	307425	"***REMOVED***finngen_R7_M13_POSTOPMUSCULOSKE.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_POSTOPMUSCULOSKE_FinnGen_FinnGenR7_1"
"M13_PREPATELLARBURSITIS_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_PREPATELLARBURSITIS"	"Prepatellar bursitis (FinnGen)"	"OTH"	231460	936	232396	"***REMOVED***finngen_R7_M13_PREPATELLARBURSITIS.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_PREPATELLARBURSITIS_FinnGen_FinnGenR7_1"
"M13_PSORIARTH_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_PSORIARTH"	"Psoriatic arthropathies (FinnGen)"	"OTH"	202617	2430	205047	"***REMOVED***finngen_R7_M13_PSORIARTH.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_PSORIARTH_FinnGen_FinnGenR7_1"
"M13_PSORIARTH_ICD10_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_PSORIARTH_ICD10"	"Psoriatic arthropathies, ICD10 (FinnGen)"	"IMD"	306835	2319	309154	"***REMOVED***finngen_R7_M13_PSORIARTH_ICD10.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_PSORIARTH_ICD10_FinnGen_FinnGenR7_1"
"M13_PYOGARTH_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_PYOGARTH"	"Pyogenic arthritis (FinnGen)"	"OTH"	202617	1568	204185	"***REMOVED***finngen_R7_M13_PYOGARTH.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_PYOGARTH_FinnGen_FinnGenR7_1"
"M13_RADICULOPATHY_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_RADICULOPATHY"	"Radiculopathy (FinnGen)"	"OTH"	227388	4339	231727	"***REMOVED***finngen_R7_M13_RADICULOPATHY.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_RADICULOPATHY_FinnGen_FinnGenR7_1"
"M13_REACTARTH_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_REACTARTH"	"Reactive arthropathies (FinnGen)"	"OTH"	202617	2257	204874	"***REMOVED***finngen_R7_M13_REACTARTH.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_REACTARTH_FinnGen_FinnGenR7_1"
"M13_RECUDISLOCATIO_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_RECUDISLOCATIO"	"Recurrent dislocation and subluxation of joint (FinnGen)"	"OTH"	202617	1771	204388	"***REMOVED***finngen_R7_M13_RECUDISLOCATIO.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_RECUDISLOCATIO_FinnGen_FinnGenR7_1"
"M13_RHEUMA_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_RHEUMA"	"Rheumatoid arthritis (FinnGen)"	"IMD"	202617	9855	212472	"***REMOVED***finngen_R7_M13_RHEUMA.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_RHEUMA_FinnGen_FinnGenR7_1"
"M13_RHEUMATISM_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_RHEUMATISM"	"Rheumatism, unspecified (FinnGen)"	"OTH"	231460	3908	235368	"***REMOVED***finngen_R7_M13_RHEUMATISM.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_RHEUMATISM_FinnGen_FinnGenR7_1"
"M13_RHEUMA_INCLAVO_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_RHEUMA_INCLAVO"	"Rheumatoid arthritis, including avohilmo (FinnGen)"	"IMD"	298550	10604	309154	"***REMOVED***finngen_R7_M13_RHEUMA_INCLAVO.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_RHEUMA_INCLAVO_FinnGen_FinnGenR7_1"
"M13_ROTATORCUFF_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_ROTATORCUFF"	"Rotator cuff syndrome (FinnGen)"	"OTH"	231460	18698	250158	"***REMOVED***finngen_R7_M13_ROTATORCUFF.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_ROTATORCUFF_FinnGen_FinnGenR7_1"
"M13_RUPTUREMUSC_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_RUPTUREMUSC"	"Other rupture of muscle (FinnGen)"	"OTH"	231460	102	231562	"***REMOVED***finngen_R7_M13_RUPTUREMUSC.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_RUPTUREMUSC_FinnGen_FinnGenR7_1"
"M13_SACROCOGG_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_SACROCOGG"	"Sacrococcygeal disorders, not elsewhere classified (FinnGen)"	"OTH"	227388	689	228077	"***REMOVED***finngen_R7_M13_SACROCOGG.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_SACROCOGG_FinnGen_FinnGenR7_1"
"M13_SACROILIITIS_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_SACROILIITIS"	"Sacroiliitis, not elsewhere classified (FinnGen)"	"OTH"	227388	1029	228417	"***REMOVED***finngen_R7_M13_SACROILIITIS.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_SACROILIITIS_FinnGen_FinnGenR7_1"
"M13_SCIATICA_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_SCIATICA"	"Siatica+with lumbago (FinnGen)"	"OTH"	227388	13752	241140	"***REMOVED***finngen_R7_M13_SCIATICA.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_SCIATICA_FinnGen_FinnGenR7_1"
"M13_SCOLIOSIS_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_SCOLIOSIS"	"Scoliosis (FinnGen)"	"OTH"	227388	1893	229281	"***REMOVED***finngen_R7_M13_SCOLIOSIS.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_SCOLIOSIS_FinnGen_FinnGenR7_1"
"M13_SHORTACHILLES_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_SHORTACHILLES"	"Short Achilles tendon (acquired) (FinnGen)"	"OTH"	231460	507	231967	"***REMOVED***finngen_R7_M13_SHORTACHILLES.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_SHORTACHILLES_FinnGen_FinnGenR7_1"
"M13_SHOULDER_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_SHOULDER"	"Shoulder lesions (FinnGen)"	"OTH"	231460	26970	258430	"***REMOVED***finngen_R7_M13_SHOULDER.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_SHOULDER_FinnGen_FinnGenR7_1"
"M13_SHOULDERBURSITIS_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_SHOULDERBURSITIS"	"Bursitis of shoulder (FinnGen)"	"OTH"	231460	481	231941	"***REMOVED***finngen_R7_M13_SHOULDERBURSITIS.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_SHOULDERBURSITIS_FinnGen_FinnGenR7_1"
"M13_SHOULDERNAS_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_SHOULDERNAS"	"Other shoulder lesions (FinnGen)"	"OTH"	231460	1893	233353	"***REMOVED***finngen_R7_M13_SHOULDERNAS.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_SHOULDERNAS_FinnGen_FinnGenR7_1"
"M13_SJOGREN_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_SJOGREN"	"Sicca syndrome [Sjogren] (FinnGen)"	"IMD"	300162	1981	302143	"***REMOVED***finngen_R7_M13_SJOGREN.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_SJOGREN_FinnGen_FinnGenR7_1"
"M13_SLE_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_SLE"	"Systemic lupus erythematosus (FinnGen)"	"IMD"	300162	835	300997	"***REMOVED***finngen_R7_M13_SLE.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_SLE_FinnGen_FinnGenR7_1"
"M13_SOFTOVERUSE_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_SOFTOVERUSE"	"Soft tissue disorders related to use, overuse and pressure (FinnGen)"	"OTH"	231460	6102	237562	"***REMOVED***finngen_R7_M13_SOFTOVERUSE.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_SOFTOVERUSE_FinnGen_FinnGenR7_1"
"M13_SOFTTISSUE_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_SOFTTISSUE"	"Soft tissue disorders (FinnGen)"	"OTH"	231460	77694	309154	"***REMOVED***finngen_R7_M13_SOFTTISSUE.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_SOFTTISSUE_FinnGen_FinnGenR7_1"
"M13_SOFTTISSUENAS_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_SOFTTISSUENAS"	"Other specified/unspecified soft tissue disorders (FinnGen)"	"OTH"	231460	1171	232631	"***REMOVED***finngen_R7_M13_SOFTTISSUENAS.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_SOFTTISSUENAS_FinnGen_FinnGenR7_1"
"M13_SOFTTISSUEOTH_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_SOFTTISSUEOTH"	"Other soft tissue disorders, not elsewhere classified (FinnGen)"	"OTH"	231460	30864	262324	"***REMOVED***finngen_R7_M13_SOFTTISSUEOTH.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_SOFTTISSUEOTH_FinnGen_FinnGenR7_1"
"M13_SPINALOSTEOCHON_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_SPINALOSTEOCHON"	"Spinal osteochondrosis (FinnGen)"	"OTH"	227388	251	227639	"***REMOVED***finngen_R7_M13_SPINALOSTEOCHON.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_SPINALOSTEOCHON_FinnGen_FinnGenR7_1"
"M13_SPINENTHES_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_SPINENTHES"	"Spinal enthesopathy (FinnGen)"	"OTH"	227388	878	228266	"***REMOVED***finngen_R7_M13_SPINENTHES.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_SPINENTHES_FinnGen_FinnGenR7_1"
"M13_SPININSTAB_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_SPININSTAB"	"Spinal instabilities (FinnGen)"	"OTH"	227388	677	228065	"***REMOVED***finngen_R7_M13_SPININSTAB.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_SPININSTAB_FinnGen_FinnGenR7_1"
"M13_SPINSTENOSIS_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_SPINSTENOSIS"	"Spinal stenosis (FinnGen)"	"OTH"	227388	14389	241777	"***REMOVED***finngen_R7_M13_SPINSTENOSIS.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_SPINSTENOSIS_FinnGen_FinnGenR7_1"
"M13_SPONDYLINFLAMNAS_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_SPONDYLINFLAMNAS"	"Other specified/unspecified inflammatory spondylopathies (FinnGen)"	"OTH"	227388	1097	228485	"***REMOVED***finngen_R7_M13_SPONDYLINFLAMNAS.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_SPONDYLINFLAMNAS_FinnGen_FinnGenR7_1"
"M13_SPONDYLOLISTHESIS_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_SPONDYLOLISTHESIS"	"Spondylolisthesis/Spondylolysis (FinnGen)"	"OTH"	227388	4305	231693	"***REMOVED***finngen_R7_M13_SPONDYLOLISTHESIS.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_SPONDYLOLISTHESIS_FinnGen_FinnGenR7_1"
"M13_SPONDYLOPATHINOTH_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_SPONDYLOPATHINOTH"	"Spondylopathies in diseases classified elsewhere (FinnGen)"	"OTH"	227388	203	227591	"***REMOVED***finngen_R7_M13_SPONDYLOPATHINOTH.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_SPONDYLOPATHINOTH_FinnGen_FinnGenR7_1"
"M13_SPONDYLOPATHY_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_SPONDYLOPATHY"	"Spondylopathies (FinnGen)"	"OTH"	227388	29143	256531	"***REMOVED***finngen_R7_M13_SPONDYLOPATHY.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_SPONDYLOPATHY_FinnGen_FinnGenR7_1"
"M13_SPONDYLOPATHYNAS_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_SPONDYLOPATHYNAS"	"Other specified/unspecified spondylopathies (FinnGen)"	"OTH"	227388	549	227937	"***REMOVED***finngen_R7_M13_SPONDYLOPATHYNAS.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_SPONDYLOPATHYNAS_FinnGen_FinnGenR7_1"
"M13_SPONDYLOSIS_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_SPONDYLOSIS"	"Spondylosis (FinnGen)"	"OTH"	227388	15041	242429	"***REMOVED***finngen_R7_M13_SPONDYLOSIS.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_SPONDYLOSIS_FinnGen_FinnGenR7_1"
"M13_SPONTRUPTSYNOTEND_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_SPONTRUPTSYNOTEND"	"Spontaneous rupture of synovium and tendon (FinnGen)"	"OTH"	231460	1722	233182	"***REMOVED***finngen_R7_M13_SPONTRUPTSYNOTEND.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_SPONTRUPTSYNOTEND_FinnGen_FinnGenR7_1"
"M13_SYNOHYPERTROPH_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_SYNOHYPERTROPH"	"Synovial hypertrophy, not elsewhere classified (FinnGen)"	"OTH"	231460	220	231680	"***REMOVED***finngen_R7_M13_SYNOHYPERTROPH.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_SYNOHYPERTROPH_FinnGen_FinnGenR7_1"
"M13_SYNOTEND_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_SYNOTEND"	"Disorders of synovium and tendon (FinnGen)"	"OTH"	231460	15694	247154	"***REMOVED***finngen_R7_M13_SYNOTEND.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_SYNOTEND_FinnGen_FinnGenR7_1"
"M13_SYNOTENDINOTH_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_SYNOTENDINOTH"	"Disorders of synovium and tendon in diseases classified elsewhere (FinnGen)"	"OTH"	231460	399	231859	"***REMOVED***finngen_R7_M13_SYNOTENDINOTH.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_SYNOTENDINOTH_FinnGen_FinnGenR7_1"
"M13_SYSTCONINOTH_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_SYSTCONINOTH"	"Systemic disorders of connective tissue in diseases classified elsewhere (FinnGen)"	"OTH"	300162	89	300251	"***REMOVED***finngen_R7_M13_SYSTCONINOTH.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_SYSTCONINOTH_FinnGen_FinnGenR7_1"
"M13_SYSTCONNECT_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_SYSTCONNECT"	"Systemic connective tissue disorders (FinnGen)"	"OTH"	300162	8992	309154	"***REMOVED***finngen_R7_M13_SYSTCONNECT.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_SYSTCONNECT_FinnGen_FinnGenR7_1"
"M13_SYSTSLCE_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_SYSTSLCE"	"Systemic sclerosis (FinnGen)"	"IMD"	300162	482	300644	"***REMOVED***finngen_R7_M13_SYSTSLCE.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_SYSTSLCE_FinnGen_FinnGenR7_1"
"M13_TEMPARTERIT_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_TEMPARTERIT"	"Temporal arteritis (FinnGen)"	"IMD"	300162	685	300847	"***REMOVED***finngen_R7_M13_TEMPARTERIT.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_TEMPARTERIT_FinnGen_FinnGenR7_1"
"M13_TENDOSYNOVITISNAS_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_TENDOSYNOVITISNAS"	"Other/unspecified synovitis and tenosynovitis (FinnGen)"	"OTH"	231460	2851	234311	"***REMOVED***finngen_R7_M13_TENDOSYNOVITISNAS.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_TENDOSYNOVITISNAS_FinnGen_FinnGenR7_1"
"M13_THORACISPINEPAIN_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_THORACISPINEPAIN"	"Pain in thoracic spine (FinnGen)"	"OTH"	227388	3434	230822	"***REMOVED***finngen_R7_M13_THORACISPINEPAIN.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_THORACISPINEPAIN_FinnGen_FinnGenR7_1"
"M13_TIBIALCOLLATERAL_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_TIBIALCOLLATERAL"	"Tibial collateral bursitis [Pellegrini-Stieda] (FinnGen)"	"OTH"	227388	211	227599	"***REMOVED***finngen_R7_M13_TIBIALCOLLATERAL.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_TIBIALCOLLATERAL_FinnGen_FinnGenR7_1"
"M13_TIETZE_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_TIETZE"	"Chondrocostal junction syndrome [Tietze] (FinnGen)"	"OTH"	304075	625	304700	"***REMOVED***finngen_R7_M13_TIETZE.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_TIETZE_FinnGen_FinnGenR7_1"
"M13_TOEDEFORMOTH_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_TOEDEFORMOTH"	"Other deformities of toe(s) (FinnGen)"	"OTH"	202617	753	203370	"***REMOVED***finngen_R7_M13_TOEDEFORMOTH.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_TOEDEFORMOTH_FinnGen_FinnGenR7_1"
"M13_TORTICOLLIS_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_TORTICOLLIS"	"Torticollis (FinnGen)"	"OTH"	227388	369	227757	"***REMOVED***finngen_R7_M13_TORTICOLLIS.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_TORTICOLLIS_FinnGen_FinnGenR7_1"
"M13_TRANSSYNOVITIS_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_TRANSSYNOVITIS"	"Transient synovitis (FinnGen)"	"OTH"	231460	164	231624	"***REMOVED***finngen_R7_M13_TRANSSYNOVITIS.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_TRANSSYNOVITIS_FinnGen_FinnGenR7_1"
"M13_TRIGGERFINGER_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_TRIGGERFINGER"	"Trigger finger (FinnGen)"	"OTH"	231460	3142	234602	"***REMOVED***finngen_R7_M13_TRIGGERFINGER.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_TRIGGERFINGER_FinnGen_FinnGenR7_1"
"M13_TROCHANTERICBURSITIS_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_TROCHANTERICBURSITIS"	"Trochanteric bursitis (FinnGen)"	"OTH"	231460	2490	233950	"***REMOVED***finngen_R7_M13_TROCHANTERICBURSITIS.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_TROCHANTERICBURSITIS_FinnGen_FinnGenR7_1"
"M13_VALGUS_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_VALGUS"	"Valgus deformity, not elsewhere classified (FinnGen)"	"OTH"	202617	155	202772	"***REMOVED***finngen_R7_M13_VALGUS.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_VALGUS_FinnGen_FinnGenR7_1"
"M13_VARUS_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_VARUS"	"Varus deformity, not elsewhere classified (FinnGen)"	"OTH"	202617	242	202859	"***REMOVED***finngen_R7_M13_VARUS.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_VARUS_FinnGen_FinnGenR7_1"
"M13_VERTEBCOLLAPSE_FinnGen_FinnGenR7_1-hg38.tsv.gz"	"FinnGen"	2022	"FinnGenR7"	"M13_VERTEBCOLLAPSE"	"Collapsed vertebra, not elsewhere classified (FinnGen)"	"OTH"	227388	131	227519	"***REMOVED***finngen_R7_M13_VERTEBCOLLAPSE.gz"	NA	"European (Finnish)"	"FinnGen"	2022-07-15T00:00:00Z	"Y"	NA	"M13_VERTEBCOLLAPSE_FinnGen_FinnGenR7_1"
