"File_ID"	"First_Author"	"Year"	"Reference"	"Trait_ID_2.0"	"Trait_long"	"Trait_class"	"N0"	"N1"	"N"	"SNP_number"	"Chip"	"Population"	"Collection"	"Trait"
"Z21_OTHER_SURGI_FOLLOW__CARE_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"Z21_OTHER_SURGI_FOLLOW__CARE"	"Other surgical follow-up care (FinnGen)"	"OTH"	193570	338	193908	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"Z21_OTHER_SURGI_FOLLOW__CARE_FinnGen_FinnGenR5_1"
"Z21_OUTCO_DELIV_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"Z21_OUTCO_DELIV"	"Outcome of delivery (FinnGen)"	"OTH"	90131	5729	95860	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"Z21_OUTCO_DELIV_FinnGen_FinnGenR5_1"
"Z21_PERSONAL_HISTORY_CERTA_OTH_DISEA_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"Z21_PERSONAL_HISTORY_CERTA_OTH_DISEA"	"Personal history of certain other diseases (FinnGen)"	"OTH"	195047	171	195218	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"Z21_PERSONAL_HISTORY_CERTA_OTH_DISEA_FinnGen_FinnGenR5_1"
"Z21_PERSONAL_HISTORY_MALIG_NEOPLASM_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"Z21_PERSONAL_HISTORY_MALIG_NEOPLASM"	"Personal history of malignant neoplasm (FinnGen)"	"CAN"	195047	304	195351	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"Z21_PERSONAL_HISTORY_MALIG_NEOPLASM_FinnGen_FinnGenR5_1"
"Z21_PERSONAL_HISTORY_OTH_DISEA_CONDI_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"Z21_PERSONAL_HISTORY_OTH_DISEA_CONDI"	"Personal history of other diseases and conditions (FinnGen)"	"OTH"	195047	1292	196339	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"Z21_PERSONAL_HISTORY_OTH_DISEA_CONDI_FinnGen_FinnGenR5_1"
"Z21_PERSONAL_HISTORY_RISK__NOT_ELSEW_CLASSIFIED_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"Z21_PERSONAL_HISTORY_RISK__NOT_ELSEW_CLASSIFIED"	"Personal history of risk-factors, not elsewhere classified (FinnGen)"	"OTH"	195047	183	195230	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"Z21_PERSONAL_HISTORY_RISK__NOT_ELSEW_CLASSIFIED_FinnGen_FinnGenR5_1"
"Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_CIRCUMSTANC_RELATED_REPRODUCTION_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_CIRCUMSTANC_RELATED_REPRODUCTION"	"Persons encountering health services in circumstances related to reproduction (FinnGen)"	"OTH"	181567	37225	218792	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_CIRCUMSTANC_RELATED_REPRODUCTION_FinnGen_FinnGenR5_1"
"Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_EXAM_INVES_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_EXAM_INVES"	"Persons encountering health services for examination and investigation (FinnGen)"	"OTH"	118077	100715	218792	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_EXAM_INVES_FinnGen_FinnGenR5_1"
"Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_OTH_CIRCUMSTANC1_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_OTH_CIRCUMSTANC1"	"Persons encountering health services in other circumstances (FinnGen)"	"OTH"	191362	27430	218792	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_OTH_CIRCUMSTANC1_FinnGen_FinnGenR5_1"
"Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_OTH_CIRCUMSTANC2_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_OTH_CIRCUMSTANC2"	"Persons encountering health services in other circumstances (FinnGen)"	"OTH"	191362	6407	197769	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_OTH_CIRCUMSTANC2_FinnGen_FinnGenR5_1"
"Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_OTH_COUNSELLI_MEDICAL_ADVICE_NOT_ELSEW_CLASSIFIED_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_OTH_COUNSELLI_MEDICAL_ADVICE_NOT_ELSEW_CLASSIFIED"	"Persons encountering health services for other counselling and medical advice, not elsewhere classified (FinnGen)"	"OTH"	191362	19084	210446	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_OTH_COUNSELLI_MEDICAL_ADVICE_NOT_ELSEW_CLASSIFIED_FinnGen_FinnGenR5_1"
"Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_SPECIFIC_PROCED_HEALTH_CARE_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_SPECIFIC_PROCED_HEALTH_CARE"	"Persons encountering health services for specific procedures and health care (FinnGen)"	"OTH"	193570	25222	218792	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_SPECIFIC_PROCED_HEALTH_CARE_FinnGen_FinnGenR5_1"
"Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_SPECIFIC_PROCED_NOT_CARRIED_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_SPECIFIC_PROCED_NOT_CARRIED"	"Persons encountering health services for specific procedures, not carried out (FinnGen)"	"OTH"	193570	673	194243	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_SPECIFIC_PROCED_NOT_CARRIED_FinnGen_FinnGenR5_1"
"Z21_PERSONS_W_POTEN_HEALTH_HAZARDS_RELATED_COMMUNICAB_DISEA_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"Z21_PERSONS_W_POTEN_HEALTH_HAZARDS_RELATED_COMMUNICAB_DISEA"	"Persons with potential health hazards related to communicable diseases (FinnGen)"	"OTH"	216934	1858	218792	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"Z21_PERSONS_W_POTEN_HEALTH_HAZARDS_RELATED_COMMUNICAB_DISEA_FinnGen_FinnGenR5_1"
"Z21_PERSONS_W_POTEN_HEALTH_HAZARDS_RELATED_FAMILY_PERSONAL_HISTORY_CERTA_CONDI_INFLUENCI_HEALTH_STATUS_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"Z21_PERSONS_W_POTEN_HEALTH_HAZARDS_RELATED_FAMILY_PERSONAL_HISTORY_CERTA_CONDI_INFLUENCI_HEALTH_STATUS"	"Persons with potential health hazards related to family and personal history and certain conditions influencing health status (FinnGen)"	"OTH"	195047	23745	218792	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"Z21_PERSONS_W_POTEN_HEALTH_HAZARDS_RELATED_FAMILY_PERSONAL_HISTORY_CERTA_CONDI_INFLUENCI_HEALTH_STATUS_FinnGen_FinnGenR5_1"
"Z21_PERSONS_W_POTEN_HEALTH_HAZARDS_RELATED_SOCIO_PSYCHOSO_CIRCUMSTANC_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"Z21_PERSONS_W_POTEN_HEALTH_HAZARDS_RELATED_SOCIO_PSYCHOSO_CIRCUMSTANC"	"Persons with potential health hazards related to socioeconomic and psychosocial circumstances (FinnGen)"	"OTH"	213655	5137	218792	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"Z21_PERSONS_W_POTEN_HEALTH_HAZARDS_RELATED_SOCIO_PSYCHOSO_CIRCUMSTANC_FinnGen_FinnGenR5_1"
"Z21_POSTPA_CARE_EXAMI_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"Z21_POSTPA_CARE_EXAMI"	"Postpartum care and examination (FinnGen)"	"OTH"	90131	2879	93010	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"Z21_POSTPA_CARE_EXAMI_FinnGen_FinnGenR5_1"
"Z21_PREGNAC_EXAM_TEST_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"Z21_PREGNAC_EXAM_TEST"	"Pregnancy examination and test (FinnGen)"	"OTH"	90131	5127	95258	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"Z21_PREGNAC_EXAM_TEST_FinnGen_FinnGenR5_1"
"Z21_PRESENCE_CARDIAC_VASCULAR_IMPLANTNTS_GRAFTS_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"Z21_PRESENCE_CARDIAC_VASCULAR_IMPLANTNTS_GRAFTS"	"Presence of cardiac and vascular implants and grafts (FinnGen)"	"OTH"	195047	8085	203132	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"Z21_PRESENCE_CARDIAC_VASCULAR_IMPLANTNTS_GRAFTS_FinnGen_FinnGenR5_1"
"Z21_PRESENCE_OTH_DEVICES_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"Z21_PRESENCE_OTH_DEVICES"	"Presence of other devices (FinnGen)"	"OTH"	195047	2937	197984	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"Z21_PRESENCE_OTH_DEVICES_FinnGen_FinnGenR5_1"
"Z21_PRESENCE_OTH_FUNCTIONAL_IMPLANTNTS_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"Z21_PRESENCE_OTH_FUNCTIONAL_IMPLANTNTS"	"Presence of other functional implants (FinnGen)"	"OTH"	195047	8136	203183	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"Z21_PRESENCE_OTH_FUNCTIONAL_IMPLANTNTS_FinnGen_FinnGenR5_1"
"Z21_PROBL_RELATED_CARE__DEPENDENCY_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"Z21_PROBL_RELATED_CARE__DEPENDENCY"	"Problems related to care-provider dependency (FinnGen)"	"OTH"	191362	83	191445	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"Z21_PROBL_RELATED_CARE__DEPENDENCY_FinnGen_FinnGenR5_1"
"Z21_PROBL_RELATED_CERTA_PSYCHOSO_CIRCUMSTANC_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"Z21_PROBL_RELATED_CERTA_PSYCHOSO_CIRCUMSTANC"	"Problems related to certain psychosocial circumstances (FinnGen)"	"OTH"	213655	1521	215176	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"Z21_PROBL_RELATED_CERTA_PSYCHOSO_CIRCUMSTANC_FinnGen_FinnGenR5_1"
"Z21_PROBL_RELATED_EMPLO_UNEMP_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"Z21_PROBL_RELATED_EMPLO_UNEMP"	"Problems related to employment and unemployment (FinnGen)"	"OTH"	213655	311	213966	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"Z21_PROBL_RELATED_EMPLO_UNEMP_FinnGen_FinnGenR5_1"
"Z21_PROBL_RELATED_HOUSI_ECONO_CIRCUMSTANC_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"Z21_PROBL_RELATED_HOUSI_ECONO_CIRCUMSTANC"	"Problems related to housing and economic circumstances (FinnGen)"	"OTH"	213655	201	213856	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"Z21_PROBL_RELATED_HOUSI_ECONO_CIRCUMSTANC_FinnGen_FinnGenR5_1"
"Z21_PROBL_RELATED_LIFESTYLE_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"Z21_PROBL_RELATED_LIFESTYLE"	"Problems related to lifestyle (FinnGen)"	"OTH"	191362	1408	192770	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"Z21_PROBL_RELATED_LIFESTYLE_FinnGen_FinnGenR5_1"
"Z21_PROBL_RELATED_LIFE_M_DIFFICULTY_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"Z21_PROBL_RELATED_LIFE_M_DIFFICULTY"	"Problems related to life-management difficulty (FinnGen)"	"OTH"	191362	1564	192926	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"Z21_PROBL_RELATED_LIFE_M_DIFFICULTY_FinnGen_FinnGenR5_1"
"Z21_PROBL_RELATED_MEDICAL_FACILITI_OTH_HEALTH_CARE_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"Z21_PROBL_RELATED_MEDICAL_FACILITI_OTH_HEALTH_CARE"	"Problems related to medical facilities and other health care (FinnGen)"	"OTH"	191362	790	192152	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"Z21_PROBL_RELATED_MEDICAL_FACILITI_OTH_HEALTH_CARE_FinnGen_FinnGenR5_1"
"Z21_PROBL_RELATED_NEGAT_LIFE_EVENTS_CHILDH_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"Z21_PROBL_RELATED_NEGAT_LIFE_EVENTS_CHILDH"	"Problems related to negative life events in childhood (FinnGen)"	"OTH"	213655	259	213914	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"Z21_PROBL_RELATED_NEGAT_LIFE_EVENTS_CHILDH_FinnGen_FinnGenR5_1"
"Z21_PROBL_RELATED_OTH_PSYCHOSO_CIRCUMSTANC_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"Z21_PROBL_RELATED_OTH_PSYCHOSO_CIRCUMSTANC"	"Problems related to other psychosocial circumstances (FinnGen)"	"OTH"	213655	129	213784	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"Z21_PROBL_RELATED_OTH_PSYCHOSO_CIRCUMSTANC_FinnGen_FinnGenR5_1"
"Z21_PROBL_RELATED_PHYSIC_ENVIRONMENT_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"Z21_PROBL_RELATED_PHYSIC_ENVIRONMENT"	"Problems related to physical environment (FinnGen)"	"OTH"	213655	106	213761	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"Z21_PROBL_RELATED_PHYSIC_ENVIRONMENT_FinnGen_FinnGenR5_1"
"Z21_PROBL_RELATED_SOCIAL_ENVIRONMENT_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"Z21_PROBL_RELATED_SOCIAL_ENVIRONMENT"	"Problems related to social environment (FinnGen)"	"OTH"	213655	424	214079	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"Z21_PROBL_RELATED_SOCIAL_ENVIRONMENT_FinnGen_FinnGenR5_1"
"Z21_PROCED_PURPO_OTH_REMED_HEALTH_STATE_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"Z21_PROCED_PURPO_OTH_REMED_HEALTH_STATE"	"Procedures for purposes other than remedying health state (FinnGen)"	"OTH"	193570	365	193935	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"Z21_PROCED_PURPO_OTH_REMED_HEALTH_STATE_FinnGen_FinnGenR5_1"
"Z21_PROCREATIVE_MANAG_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"Z21_PROCREATIVE_MANAG"	"Procreative management (FinnGen)"	"OTH"	181567	4863	186430	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"Z21_PROCREATIVE_MANAG_FinnGen_FinnGenR5_1"
"Z21_ROUTI_GENERAL_HEALTH_CHECK_DEFIN_SUBPO_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"Z21_ROUTI_GENERAL_HEALTH_CHECK_DEFIN_SUBPO"	"Routine general health check-up of defined subpopulation (FinnGen)"	"OTH"	118077	233	118310	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"Z21_ROUTI_GENERAL_HEALTH_CHECK_DEFIN_SUBPO_FinnGen_FinnGenR5_1"
"Z21_SHOUL_REGION_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"Z21_SHOUL_REGION"	"Shoulder region (FinnGen)"	"OTH"	218241	129	218370	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"Z21_SHOUL_REGION_FinnGen_FinnGenR5_1"
"Z21_SPECIAL_SCREEN_EXAM_INFECTIOUS_PARASITIC_DISEA_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"Z21_SPECIAL_SCREEN_EXAM_INFECTIOUS_PARASITIC_DISEA"	"Special screening examination for infectious and parasitic diseases (FinnGen)"	"OTH"	118077	6641	124718	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"Z21_SPECIAL_SCREEN_EXAM_INFECTIOUS_PARASITIC_DISEA_FinnGen_FinnGenR5_1"
"Z21_SPECIAL_SCREEN_EXAM_NEOPLASMS_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"Z21_SPECIAL_SCREEN_EXAM_NEOPLASMS"	"Special screening examination for neoplasms (FinnGen)"	"OTH"	118077	599	118676	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"Z21_SPECIAL_SCREEN_EXAM_NEOPLASMS_FinnGen_FinnGenR5_1"
"Z21_SPECIAL_SCREEN_EXAM_OTH_DISEA_DISORD_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"Z21_SPECIAL_SCREEN_EXAM_OTH_DISEA_DISORD"	"Special screening examination for other diseases and disorders (FinnGen)"	"OTH"	118077	1688	119765	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"Z21_SPECIAL_SCREEN_EXAM_OTH_DISEA_DISORD_FinnGen_FinnGenR5_1"
"Z21_SUPERV_HIGH_R_PREGNAC_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"Z21_SUPERV_HIGH_R_PREGNAC"	"Supervision of high-risk pregnancy (FinnGen)"	"OTH"	90131	8185	98316	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"Z21_SUPERV_HIGH_R_PREGNAC_FinnGen_FinnGenR5_1"
"Z21_SUPERV_NORMAL_PREGNAC1_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"Z21_SUPERV_NORMAL_PREGNAC1"	"Supervision of normal pregnancy (FinnGen)"	"OTH"	90131	15123	105254	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"Z21_SUPERV_NORMAL_PREGNAC1_FinnGen_FinnGenR5_1"
"Z21_TOBAC_USE_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"Z21_TOBAC_USE"	"Tobacco use (FinnGen)"	"OTH"	218401	391	218792	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"Z21_TOBAC_USE_FinnGen_FinnGenR5_1"
"Z21_TRANSPLANTED_ORGAN_TISSUE_STATUS_FinnGen_FinnGenR5_1-hg38.tsv.gz"	"FinnGen"	2020	"FinnGenR5"	"Z21_TRANSPLANTED_ORGAN_TISSUE_STATUS"	"Transplanted organ and tissue status (FinnGen)"	"OTH"	195047	1449	196496	NA	"Illumina and Affymetrix"	"European (Finnish)"	"FinnGen"	"Z21_TRANSPLANTED_ORGAN_TISSUE_STATUS_FinnGen_FinnGenR5_1"
"PEMFOL_Augusto_33991537_1-hg38.tsv.gz"	"Augusto"	2021	33991537	"PEMFOL"	"Pemphigous foliaceous"	"IMD"	5658	234	5892	NA	"Illumina CoreExome-24 v1.1 (cases) patients and HumanOmni2.5 (controls)"	"Latin American (Brazilian)"	NA	"PEMFOL_Augusto_33991537_1"
"JIA_LopezIsac_33106285_1-hg38.tsv.gz"	"LopezIsac"	2021	33106285	"JIA"	"Juvenile Idiopathic Arthritis"	"IMD"	9196	3305	12501	NA	"Illumina Infinium CoreExome and Infinium OmniExpress genotyping arrays"	"European (UK)"	NA	"JIA_LopezIsac_33106285_1"
"T1D_Chiou_34012112_1-hg38.tsv.gz"	"Chiou"	2021	34012112	"T1D"	"Type 1 Diabetes"	"IMD"	501368	18942	520310	NA	"Multiple (Meta-analysis; Affymetrix, Illumina Infinium, Illumina Omni)"	"European"	NA	"T1D_Chiou_34012112_1"
"AAD_Eriksson_33574239_1-hg38.tsv.gz"	"Eriksson"	2021	33574239	"AAD"	"Autoimmune Addison's disease"	"IMD"	4097	1223	5320	NA	"Illumina Infinum Global Screening Array 1.0"	"European (Finnish + Norwegian)"	NA	"AAD_Eriksson_33574239_1"
"KD_Hoggart_33772158_1-hg38.tsv.gz"	"Hoggart"	2021	33772158	"KD"	"Kawasaki Disease"	"IMD"	6101	400	6501	NA	"Illumina"	"European (US, NL, UK)"	NA	"KD_Hoggart_33772158_1"
"KD_Buda_33692975_1-hg38.tsv.gz"	"Buda"	2021	33692975	"KD"	"Kawasaki Disease"	"IMD"	6701	119	6820	NA	"24 × 1 Infinium HTS Human Core Exome (Illumina"	"European (Polish)"	NA	"KD_Buda_33692975_1"
"BKPYVIGG_ButlerLaporte_33204752_1-hg38.tsv.gz"	"ButlerLaporte"	2020	33204752	"BKPYVIGG"	"Anti-BK polyomavirus IgG seropositivity"	"BMK"	8735	0	8735	NA	NA	"European (UK)"	"UKBB"	"BKPYVIGG_ButlerLaporte_33204752_1"
"BKPYVVP1_ButlerLaporte_33204752_1-hg38.tsv.gz"	"ButlerLaporte"	2020	33204752	"BKPYVVP1"	"BK polyomavirus VP1 antibody levels"	"BMK"	8555	0	8555	NA	NA	"European (UK)"	"UKBB"	"BKPYVVP1_ButlerLaporte_33204752_1"
"CHLAMIGG_ButlerLaporte_33204752_1-hg38.tsv.gz"	"ButlerLaporte"	2020	33204752	"CHLAMIGG"	"Anti-chlamydia trachomatis IgG seropositivity"	"BMK"	8735	0	8735	NA	NA	"European (UK)"	"UKBB"	"CHLAMIGG_ButlerLaporte_33204752_1"
"CHLAMAAB_ButlerLaporte_33204752_1-hg38.tsv.gz"	"ButlerLaporte"	2020	33204752	"CHLAMAAB"	"Chlamydia trachomatis momp A antibody levels"	"BMK"	964	0	964	NA	NA	"European (UK)"	"UKBB"	"CHLAMAAB_ButlerLaporte_33204752_1"
"CHLAMDAB_ButlerLaporte_33204752_1-hg38.tsv.gz"	"ButlerLaporte"	2020	33204752	"CHLAMDAB"	"Chlamydia trachomatis momp D antibody levels"	"BMK"	1371	0	1371	NA	NA	"European (UK)"	"UKBB"	"CHLAMDAB_ButlerLaporte_33204752_1"
"CHLAMPGP3AB_ButlerLaporte_33204752_1-hg38.tsv.gz"	"ButlerLaporte"	2020	33204752	"CHLAMPGP3AB"	"Chlamydia trachomatis pGP3 antibody levels"	"BMK"	1784	0	1784	NA	NA	"European (UK)"	"UKBB"	"CHLAMPGP3AB_ButlerLaporte_33204752_1"
"CHLAMPORBAB_ButlerLaporte_33204752_1-hg38.tsv.gz"	"ButlerLaporte"	2020	33204752	"CHLAMPORBAB"	"Chlamydia trachomatis PorB antibody levels"	"BMK"	273	0	273	NA	NA	"European (UK)"	"UKBB"	"CHLAMPORBAB_ButlerLaporte_33204752_1"
"CHLAMTARPDF1AB_ButlerLaporte_33204752_1-hg38.tsv.gz"	"ButlerLaporte"	2020	33204752	"CHLAMTARPDF1AB"	"Chlamydia trachomatis tarp-D F1 antibody levels"	"BMK"	1635	0	1635	NA	NA	"European (UK)"	"UKBB"	"CHLAMTARPDF1AB_ButlerLaporte_33204752_1"
"CHLAMTARPDF2AB_ButlerLaporte_33204752_1-hg38.tsv.gz"	"ButlerLaporte"	2020	33204752	"CHLAMTARPDF2AB"	"Chlamydia trachomatis tarp-D F2 antibody levels"	"BMK"	2074	0	2074	NA	NA	"European (UK)"	"UKBB"	"CHLAMTARPDF2AB_ButlerLaporte_33204752_1"
"ACMVIGG_ButlerLaporte_33204752_1-hg38.tsv.gz"	"ButlerLaporte"	2020	33204752	"ACMVIGG"	"Anti-cytomegalovirus IgG seropositivity"	"BMK"	8735	0	8735	NA	NA	"European (UK)"	"UKBB"	"ACMVIGG_ButlerLaporte_33204752_1"
"CMVPP28AB_ButlerLaporte_33204752_1-hg38.tsv.gz"	"ButlerLaporte"	2020	33204752	"CMVPP28AB"	"Cytomegalovirus pp28 antibody levels"	"BMK"	5087	0	5087	NA	NA	"European (UK)"	"UKBB"	"CMVPP28AB_ButlerLaporte_33204752_1"
"CMVPP52AB_ButlerLaporte_33204752_1-hg38.tsv.gz"	"ButlerLaporte"	2020	33204752	"CMVPP52AB"	"Cytomegalovirus pp52 antibody levels"	"BMK"	5681	0	5681	NA	NA	"European (UK)"	"UKBB"	"CMVPP52AB_ButlerLaporte_33204752_1"
"CMVPP150_ButlerLaporte_33204752_1-hg38.tsv.gz"	"ButlerLaporte"	2020	33204752	"CMVPP150"	"Cytomegalovirus pp150 antibody levels"	"BMK"	5136	0	5136	NA	NA	"European (UK)"	"UKBB"	"CMVPP150_ButlerLaporte_33204752_1"
"EBVIGG_ButlerLaporte_33204752_1-hg38.tsv.gz"	"ButlerLaporte"	2020	33204752	"EBVIGG"	"Anti-Epstein-Barr virus IgG seropositivity"	"BMK"	8735	0	8735	NA	NA	"European (UK)"	"UKBB"	"EBVIGG_ButlerLaporte_33204752_1"
"EBVEAD_ButlerLaporte_33204752_1-hg38.tsv.gz"	"ButlerLaporte"	2020	33204752	"EBVEAD"	"Epstein-Barr virus EA-D antibody levels"	"BMK"	7763	0	7763	NA	NA	"European (UK)"	"UKBB"	"EBVEAD_ButlerLaporte_33204752_1"
